order_item_id,order_id,product_id,quantity,unit_price
1125,383,70,3,864.43
1126,383,80,2,886.4
1127,383,99,1,1478.11
1128,384,47,1,1314.07
1129,384,23,1,1193.2
1130,385,60,2,122.87
1131,385,49,3,1232.22
1132,385,54,4,1449.81
1133,386,32,3,271.93
1134,387,19,1,1185.56
1135,387,9,4,16.58
1136,387,26,4,1461.16
1137,387,8,3,1075.83
1138,388,69,4,1286.9
1139,389,87,1,1336.78
1140,390,43,3,1120.02
1141,390,76,4,1420.86
1142,390,38,3,90.95
1143,390,21,3,949.61
1144,390,57,4,1421.61
1145,391,57,4,1421.61
1146,392,8,1,1075.83
1147,392,1,4,822.54
1148,393,52,4,131.55
1149,394,31,2,1462.02
1150,394,94,2,663.29
1151,395,13,3,858.62
1152,395,81,3,1235.61
1153,395,91,1,379.54
1154,395,92,4,411.13
1155,395,27,1,915.9
1156,396,82,2,1021.18
1157,396,76,3,1420.86
1158,396,30,4,455.74
1159,397,87,2,1336.78
1160,397,99,1,1478.11
1161,397,13,4,858.62
1162,397,10,3,687.59
1163,397,77,4,110.23
1164,398,4,1,1334.63
1165,398,60,1,122.87
1166,398,24,2,1458.23
1167,399,56,3,76.91
1168,400,59,4,445.2
1169,400,7,3,392.6
1170,400,81,1,1235.61
1171,401,23,3,1193.2
1172,401,54,1,1449.81
1173,401,69,1,1286.9
1174,401,65,3,192.03
1175,402,48,4,886.62
1176,402,35,3,1298.53
1177,402,39,4,365.89
1178,402,3,3,529.32
1179,402,23,2,1193.2
1180,403,59,1,445.2
1181,403,63,4,424.48
1182,403,89,1,594.16
1183,403,36,2,713.4
1184,404,38,1,90.95
1185,404,15,2,220.24
1186,405,5,4,719.57
1187,405,9,2,16.58
1188,405,90,3,550.88
1189,406,68,4,1056.52
1190,406,66,4,57.77
1191,407,82,3,1021.18
1192,407,95,2,1065.27
1193,407,80,3,886.4
1194,407,27,2,915.9
1195,407,28,4,48.98
1196,408,13,2,858.62
1197,409,84,3,1171.33
1198,409,81,2,1235.61
1199,409,47,3,1314.07
1200,410,82,4,1021.18
1201,410,25,1,624.58
1202,410,44,4,539.43
1203,410,22,4,373.88
1204,410,65,1,192.03
1205,411,97,1,960.5
1206,412,19,3,1185.56
1207,412,86,4,1381.52
1208,412,50,4,743.32
1209,412,22,1,373.88
1210,413,77,4,110.23
1211,413,65,3,192.03
1212,413,62,3,885.44
1213,414,81,2,1235.61
1214,414,35,4,1298.53
1215,414,64,4,201.36
1216,414,69,4,1286.9
1217,414,29,1,555.59
1218,415,75,3,882.53
1219,415,77,1,110.23
1220,415,6,1,109.59
1221,415,84,4,1171.33
1222,415,15,1,220.24
1223,416,60,4,122.87
1224,417,47,2,1314.07
1225,417,81,2,1235.61
1226,417,3,2,529.32
1227,418,31,1,1462.02
1228,418,47,2,1314.07
1229,418,6,1,109.59
1230,418,90,1,550.88
1231,418,31,4,1462.02
1232,419,80,1,886.4
1233,419,55,2,230.04
1234,419,30,2,455.74
1235,419,6,1,109.59
1236,420,59,4,445.2
1237,420,13,1,858.62
1238,421,88,4,777.55
1239,421,5,4,719.57
1240,421,16,3,875.71
1241,421,80,1,886.4
1242,422,71,1,858.21
1243,422,95,4,1065.27
1244,422,56,3,76.91
1245,423,58,3,926.96
1246,423,81,3,1235.61
1247,423,96,2,314.66
1248,423,74,3,1039.11
1249,424,58,3,926.96
1250,424,35,2,1298.53
1251,424,50,1,743.32
1252,424,3,4,529.32
1253,424,74,3,1039.11
1254,425,94,4,663.29
1255,425,30,3,455.74
1256,425,93,4,987.33
1257,425,32,2,271.93
1258,426,16,2,875.71
1259,427,72,4,876.35
1260,428,68,4,1056.52
1261,428,30,4,455.74
1262,429,20,1,277.83
1263,429,12,4,293.4
1264,429,86,1,1381.52
1265,430,12,3,293.4
1266,430,96,2,314.66
1267,430,83,4,496.83
1268,430,34,4,792.08
1269,431,79,4,829.66
1270,431,15,1,220.24
1271,431,100,3,1177.69
1272,431,78,3,209.31
1273,432,93,3,987.33
1274,432,32,2,271.93
1275,432,53,3,771.22
1276,433,94,3,663.29
1277,433,57,1,1421.61
1278,433,78,4,209.31
1279,433,37,4,802.02
1280,434,16,2,875.71
1281,435,40,1,583.25
1282,436,99,2,1478.11
1283,437,1,3,822.54
1284,437,11,2,523.95
1285,437,61,1,1057.75
1286,437,21,3,949.61
1287,438,69,3,1286.9
1288,438,77,4,110.23
1289,439,35,4,1298.53
1290,439,58,3,926.96
1291,439,36,4,713.4
1292,439,10,3,687.59
1293,439,24,2,1458.23
1294,440,33,3,1381.39
1295,440,8,3,1075.83
1296,440,44,4,539.43
1297,440,3,3,529.32
1298,440,54,4,1449.81
1299,441,67,1,555.08
1300,441,74,1,1039.11
1301,441,44,3,539.43
1302,442,63,1,424.48
1303,442,53,4,771.22
1304,442,79,2,829.66
1305,442,73,4,1283.18
1306,443,54,2,1449.81
1307,443,42,1,147.54
1308,443,97,2,960.5
1309,443,72,4,876.35
1310,444,23,2,1193.2
1311,444,62,4,885.44
1312,444,98,4,149.52
1313,444,90,2,550.88
1314,445,31,1,1462.02
1315,445,39,2,365.89
1316,446,69,3,1286.9
1317,446,55,2,230.04
1318,446,15,2,220.24
1319,446,39,1,365.89
1320,446,8,1,1075.83
1321,447,41,3,513.61
1322,448,20,2,277.83
1323,449,85,3,1224.78
1324,449,65,1,192.03
1325,449,5,2,719.57
1326,450,62,4,885.44
1327,451,16,3,875.71
1328,451,28,4,48.98
1329,452,48,4,886.62
1330,452,28,1,48.98
1331,452,87,3,1336.78
1332,453,87,1,1336.78
1333,453,14,3,955.7
1334,453,45,2,1376.17
1335,454,55,2,230.04
1336,454,3,3,529.32
1337,454,24,2,1458.23
1338,454,28,3,48.98
1339,455,78,1,209.31
1340,455,35,2,1298.53
1341,456,23,1,1193.2
1342,456,43,3,1120.02
1343,456,22,3,373.88
1344,457,89,3,594.16
1345,458,83,3,496.83
1346,458,61,3,1057.75
1347,459,73,1,1283.18
1348,459,67,1,555.08
1349,459,76,1,1420.86
1350,460,66,1,57.77
1351,460,89,2,594.16
1352,460,62,3,885.44
1353,461,33,4,1381.39
1354,461,48,2,886.62
1355,461,94,3,663.29
1356,461,5,4,719.57
1357,462,43,2,1120.02
1358,462,23,4,1193.2
1359,462,15,1,220.24
1360,462,9,1,16.58
1361,462,28,1,48.98
1362,463,33,2,1381.39
1363,463,87,2,1336.78
1364,463,2,2,262.26
1365,463,15,3,220.24
1366,464,33,1,1381.39
1367,465,10,2,687.59
1368,465,57,2,1421.61
1369,465,36,2,713.4
1370,466,64,3,201.36
1371,466,61,4,1057.75
1372,466,30,4,455.74
1373,467,5,2,719.57
1374,467,2,4,262.26
1375,467,89,2,594.16
1376,467,5,4,719.57
1377,467,44,4,539.43
1378,468,35,1,1298.53
1379,468,3,2,529.32
1380,469,28,2,48.98
1381,470,61,3,1057.75
1382,470,80,1,886.4
1383,471,85,3,1224.78
1384,472,44,3,539.43
1385,473,69,4,1286.9
1386,473,94,2,663.29
1387,473,99,2,1478.11
1388,474,28,4,48.98
1389,474,100,3,1177.69
1390,475,37,4,802.02
1391,475,82,1,1021.18
1392,475,46,4,19.33
1393,476,11,3,523.95
1394,476,67,3,555.08
1395,476,33,3,1381.39
1396,476,54,3,1449.81
1397,477,11,3,523.95
1398,477,81,4,1235.61
1399,477,38,3,90.95
1400,477,27,4,915.9
1401,477,3,3,529.32
1402,478,31,4,1462.02
1403,478,1,2,822.54
1404,479,90,4,550.88
1405,479,61,1,1057.75
1406,479,5,2,719.57
1407,480,6,3,109.59
1408,481,51,1,433.53
1409,481,18,4,1086.85
1410,482,57,3,1421.61
1411,482,7,4,392.6
1412,482,57,3,1421.61
1413,482,73,2,1283.18
1414,483,36,4,713.4
1415,484,19,4,1185.56
1416,484,74,3,1039.11
1417,485,4,2,1334.63
1418,485,57,1,1421.61
1419,486,69,3,1286.9
1420,486,81,2,1235.61
1421,486,54,3,1449.81
1422,486,46,2,19.33
1423,486,76,3,1420.86
1424,487,41,1,513.61
1425,487,4,2,1334.63
1426,487,12,1,293.4
1427,487,57,3,1421.61
1428,488,80,3,886.4
1429,488,49,2,1232.22
1430,488,66,1,57.77
1431,488,80,3,886.4
1432,488,14,3,955.7
1433,489,12,3,293.4
1434,489,88,2,777.55
1435,489,36,4,713.4
1436,490,21,4,949.61
1437,490,8,3,1075.83
1438,490,59,4,445.2
1439,490,93,2,987.33
1440,490,48,1,886.62
1441,491,66,2,57.77
1442,491,68,2,1056.52
1443,491,57,1,1421.61
1444,492,29,2,555.59
1445,492,72,2,876.35
1446,493,30,3,455.74
1447,493,20,1,277.83
1448,493,95,2,1065.27
1449,493,77,3,110.23
1450,493,20,4,277.83
1451,494,78,2,209.31
1452,495,11,3,523.95
1453,496,49,3,1232.22
1454,497,50,4,743.32
1455,497,31,1,1462.02
1456,497,52,1,131.55
1457,497,52,3,131.55
1458,498,80,3,886.4
1459,498,99,3,1478.11
1460,498,33,1,1381.39
1461,498,80,4,886.4
1462,498,57,3,1421.61
1463,499,64,2,201.36
1464,499,71,2,858.21
1465,499,38,3,90.95
1466,500,4,4,1334.63
1467,501,27,1,915.9
1468,501,51,3,433.53
1469,502,41,2,513.61
1470,502,13,3,858.62
1471,502,45,2,1376.17
1472,502,13,4,858.62
1473,503,52,2,131.55
1474,503,93,2,987.33
1475,503,97,3,960.5
1476,503,91,1,379.54
1477,503,26,2,1461.16
1478,504,66,4,57.77
1479,504,17,2,818.73
1480,504,47,4,1314.07
1481,505,9,1,16.58
1482,505,33,3,1381.39
1483,505,5,2,719.57
1484,505,84,1,1171.33
1485,505,64,4,201.36
1486,506,96,3,314.66
1487,506,10,1,687.59
1488,506,89,2,594.16
1489,506,12,4,293.4
1490,506,18,3,1086.85
1491,507,33,1,1381.39
1492,507,99,2,1478.11
1493,507,8,2,1075.83
1494,508,76,4,1420.86
1495,508,34,3,792.08
1496,508,97,3,960.5
1497,508,81,3,1235.61
1498,509,86,3,1381.52
1499,509,1,3,822.54
1500,509,42,3,147.54
1501,509,54,3,1449.81
1502,510,92,2,411.13
1503,510,34,2,792.08
1504,511,13,4,858.62
1505,511,89,3,594.16
1506,511,61,4,1057.75
1507,511,58,3,926.96
1508,512,18,3,1086.85
1509,512,56,4,76.91
1510,512,24,4,1458.23
1511,512,29,3,555.59
1512,512,11,1,523.95
1513,513,97,2,960.5
1514,513,17,2,818.73
1515,513,100,1,1177.69
1516,514,40,2,583.25
1517,514,1,1,822.54
1518,514,3,1,529.32
1519,514,93,1,987.33
1520,515,54,2,1449.81
1521,515,21,3,949.61
1522,516,95,1,1065.27
1523,517,67,2,555.08
1524,517,63,4,424.48
1525,517,97,3,960.5
1526,517,79,2,829.66
1527,517,93,1,987.33
1528,518,87,2,1336.78
1529,518,85,4,1224.78
1530,518,47,2,1314.07
1531,518,31,4,1462.02
1532,518,46,1,19.33
1533,519,76,2,1420.86
1534,519,12,1,293.4
1535,519,82,3,1021.18
1536,520,18,2,1086.85
1537,520,25,1,624.58
1538,520,32,3,271.93
1539,521,58,3,926.96
1540,522,46,1,19.33
1541,522,40,4,583.25
1542,522,36,1,713.4
1543,522,22,1,373.88
1544,522,1,3,822.54
1545,523,42,4,147.54
1546,523,47,3,1314.07
1547,523,64,4,201.36
1548,523,69,1,1286.9
1549,523,76,3,1420.86
1550,524,23,1,1193.2
1551,524,47,3,1314.07
1552,525,40,4,583.25
1553,525,57,1,1421.61
1554,525,79,1,829.66
1555,525,2,2,262.26
1556,525,97,3,960.5
1557,526,74,1,1039.11
1558,526,70,2,864.43
1559,526,27,4,915.9
1560,526,99,2,1478.11
1561,526,5,1,719.57
1562,527,2,2,262.26
1563,527,40,3,583.25
1564,528,98,3,149.52
1565,528,22,2,373.88
1566,529,18,4,1086.85
1567,529,90,1,550.88
1568,529,67,1,555.08
1569,530,20,4,277.83
1570,530,47,4,1314.07
1571,530,66,2,57.77
1572,530,26,2,1461.16
1573,530,36,4,713.4
1574,531,5,3,719.57
1575,531,40,1,583.25
1576,531,82,1,1021.18
1577,531,83,2,496.83
1578,532,84,3,1171.33
1579,532,64,4,201.36
1580,532,35,3,1298.53
1581,532,2,1,262.26
1582,533,88,1,777.55
1583,534,32,3,271.93
1584,535,73,1,1283.18
1585,535,81,3,1235.61
1586,535,24,2,1458.23
1587,535,4,1,1334.63
1588,536,88,2,777.55
1589,536,10,4,687.59
1590,536,72,3,876.35
1591,537,30,2,455.74
1592,537,43,1,1120.02
1593,537,47,2,1314.07
1594,537,23,4,1193.2
1595,537,9,2,16.58
1596,538,34,1,792.08
1597,538,38,1,90.95
1598,538,58,3,926.96
1599,538,2,4,262.26
1600,539,9,2,16.58
1601,539,47,4,1314.07
1602,539,70,4,864.43
1603,540,72,1,876.35
1604,541,7,4,392.6
1605,541,67,1,555.08
1606,541,10,3,687.59
1607,542,88,4,777.55
1608,542,70,2,864.43
1609,542,97,2,960.5
1610,543,31,1,1462.02
1611,543,22,1,373.88
1612,543,88,3,777.55
1613,543,57,1,1421.61
1614,543,42,4,147.54
1615,544,1,4,822.54
1616,545,20,4,277.83
1617,545,2,3,262.26
1618,545,86,3,1381.52
1619,545,95,4,1065.27
1620,545,90,2,550.88
1621,546,89,1,594.16
1622,546,22,1,373.88
1623,546,55,4,230.04
1624,546,74,3,1039.11
1625,546,74,2,1039.11
1626,547,58,2,926.96
1627,548,10,4,687.59
1628,548,59,2,445.2
1629,549,39,4,365.89
1630,550,67,4,555.08
1631,551,12,2,293.4
1632,551,59,3,445.2
1633,552,40,3,583.25
1634,552,44,4,539.43
1635,552,84,3,1171.33
1636,552,8,1,1075.83
1637,553,55,1,230.04
1638,553,100,4,1177.69
1639,553,54,4,1449.81
1640,554,10,2,687.59
1641,554,61,3,1057.75
1642,555,71,1,858.21
1643,555,19,3,1185.56
1644,555,33,1,1381.39
1645,555,48,4,886.62
1646,555,99,1,1478.11
1647,556,9,3,16.58
1648,556,19,2,1185.56
1649,556,47,1,1314.07
1650,556,89,1,594.16
1651,556,4,2,1334.63
1652,557,99,2,1478.11
1653,558,59,4,445.2
1654,558,11,2,523.95
1655,559,62,4,885.44
1656,559,21,1,949.61
1657,560,20,3,277.83
1658,561,52,4,131.55
1659,561,22,2,373.88
1660,561,47,4,1314.07
1661,562,57,3,1421.61
1662,562,39,4,365.89
1663,562,96,1,314.66
1664,563,2,4,262.26
1665,563,12,3,293.4
1666,563,75,2,882.53
1667,563,32,4,271.93
1668,563,47,3,1314.07
1669,564,56,4,76.91
1670,564,9,3,16.58
1671,564,3,2,529.32
1672,564,75,2,882.53
1673,565,56,4,76.91
1674,565,46,4,19.33
1675,565,86,1,1381.52
1676,565,32,4,271.93
1677,566,8,1,1075.83
1678,566,94,1,663.29
1679,566,78,2,209.31
1680,566,5,1,719.57
1681,566,89,2,594.16
1682,567,14,2,955.7
1683,567,42,4,147.54
1684,568,29,3,555.59
1685,568,51,4,433.53
1686,568,47,1,1314.07
1687,569,46,4,19.33
1688,570,71,2,858.21
1689,570,7,3,392.6
1690,570,5,1,719.57
1691,570,56,4,76.91
1692,570,86,2,1381.52
1693,571,47,4,1314.07
1694,572,72,3,876.35
1695,572,27,4,915.9
1696,573,95,3,1065.27
1697,573,36,1,713.4
1698,573,46,3,19.33
1699,573,1,1,822.54
1700,573,34,2,792.08
1701,574,74,1,1039.11
1702,574,18,3,1086.85
1703,574,6,1,109.59
1704,574,99,2,1478.11
1705,575,89,4,594.16
1706,575,91,1,379.54
1707,576,43,3,1120.02
1708,576,20,2,277.83
1709,576,68,4,1056.52
1710,576,100,3,1177.69
1711,576,99,3,1478.11
1712,577,89,2,594.16
1713,577,74,4,1039.11
1714,578,85,2,1224.78
1715,578,50,3,743.32
1716,578,24,2,1458.23
1717,578,1,3,822.54
1718,579,51,1,433.53
1719,579,34,1,792.08
1720,579,45,4,1376.17
1721,579,32,3,271.93
1722,580,56,4,76.91
1723,580,69,4,1286.9
1724,580,16,4,875.71
1725,580,56,2,76.91
1726,580,90,4,550.88
1727,581,90,2,550.88
1728,581,18,4,1086.85
1729,581,27,3,915.9
1730,581,48,4,886.62
1731,582,23,1,1193.2
1732,582,99,3,1478.11
1733,582,52,4,131.55
1734,582,27,3,915.9
1735,582,6,1,109.59
1736,583,84,4,1171.33
1737,583,52,3,131.55
1738,583,20,3,277.83
1739,584,97,3,960.5
1740,584,36,4,713.4
1741,584,6,2,109.59
1742,584,34,2,792.08
1743,585,17,2,818.73
1744,585,55,2,230.04
1745,585,16,1,875.71
1746,586,11,3,523.95
1747,586,28,1,48.98
1748,587,39,2,365.89
1749,588,86,3,1381.52
1750,588,91,2,379.54
1751,589,99,4,1478.11
1752,589,36,3,713.4
1753,590,29,3,555.59
1754,591,64,1,201.36
1755,591,25,3,624.58
1756,591,76,4,1420.86
1757,591,93,4,987.33
1758,591,9,4,16.58
1759,592,19,3,1185.56
1760,592,26,4,1461.16
1761,592,7,2,392.6
1762,592,53,4,771.22
1763,592,77,4,110.23
1764,593,95,2,1065.27
1765,593,22,4,373.88
1766,593,33,2,1381.39
1767,593,60,3,122.87
1768,593,28,2,48.98
1769,594,19,3,1185.56
1770,594,51,1,433.53
1771,594,8,1,1075.83
1772,595,88,3,777.55
1773,595,60,1,122.87
1774,595,56,2,76.91
1775,595,93,4,987.33
1776,596,5,1,719.57
1777,596,89,4,594.16
1778,596,80,1,886.4
1779,597,12,4,293.4
1780,597,66,2,57.77
1781,598,81,4,1235.61
1782,599,9,4,16.58
1783,600,78,4,209.31
1784,600,75,4,882.53
1785,600,76,2,1420.86
1786,600,70,1,864.43
1787,600,68,2,1056.52
1788,601,67,4,555.08
1789,601,25,2,624.58
1790,602,34,3,792.08
1791,602,57,4,1421.61
1792,603,74,4,1039.11
1793,603,81,2,1235.61
1794,603,25,4,624.58
1795,603,17,2,818.73
1796,604,62,4,885.44
1797,605,47,3,1314.07
1798,605,9,3,16.58
1799,605,23,4,1193.2
1800,605,5,4,719.57
1801,606,69,1,1286.9
1802,606,98,3,149.52
1803,607,1,2,822.54
1804,607,47,3,1314.07
1805,607,28,2,48.98
1806,607,3,3,529.32
1807,607,56,1,76.91
1808,608,45,1,1376.17
1809,608,49,1,1232.22
1810,608,71,3,858.21
1811,609,30,2,455.74
1812,609,74,1,1039.11
1813,609,50,3,743.32
1814,609,21,3,949.61
1815,609,80,2,886.4
1816,610,50,2,743.32
1817,610,81,3,1235.61
1818,610,41,3,513.61
1819,610,10,1,687.59
1820,610,88,1,777.55
1821,611,98,3,149.52
1822,611,60,4,122.87
1823,611,73,1,1283.18
1824,612,5,1,719.57
1825,612,57,3,1421.61
1826,612,72,3,876.35
1827,612,73,4,1283.18
1828,612,10,3,687.59
1829,613,95,3,1065.27
1830,614,86,4,1381.52
1831,615,10,4,687.59
1832,615,77,4,110.23
1833,615,9,2,16.58
1834,615,26,3,1461.16
1835,616,20,3,277.83
1836,616,98,4,149.52
1837,616,6,2,109.59
1838,617,6,3,109.59
1839,617,97,4,960.5
1840,617,61,4,1057.75
1841,617,89,4,594.16
1842,618,33,3,1381.39
1843,618,31,3,1462.02
1844,618,50,3,743.32
1845,619,30,3,455.74
1846,619,22,3,373.88
1847,619,40,2,583.25
1848,620,25,3,624.58
1849,620,8,2,1075.83
1850,620,34,4,792.08
1851,620,55,3,230.04
1852,620,39,1,365.89
1853,621,11,4,523.95
1854,621,9,1,16.58
1855,622,95,4,1065.27
1856,623,4,4,1334.63
1857,623,53,2,771.22
1858,623,24,2,1458.23
1859,623,42,3,147.54
1860,623,16,1,875.71
1861,624,35,4,1298.53
1862,625,90,2,550.88
1863,625,19,4,1185.56
1864,625,42,1,147.54
1865,625,58,2,926.96
1866,625,28,4,48.98
1867,626,94,4,663.29
1868,626,93,3,987.33
1869,626,21,1,949.61
1870,626,7,1,392.6
1871,626,64,2,201.36
1872,627,28,3,48.98
1873,627,59,2,445.2
1874,627,39,1,365.89
1875,628,53,2,771.22
1876,628,6,1,109.59
1877,628,40,1,583.25
1878,628,11,3,523.95
1879,629,28,4,48.98
1880,630,71,2,858.21
1881,630,55,3,230.04
1882,630,47,4,1314.07
1883,631,37,1,802.02
1884,632,41,3,513.61
1885,632,24,3,1458.23
1886,633,37,2,802.02
1887,633,76,1,1420.86
1888,633,64,3,201.36
1889,633,88,2,777.55
1890,633,73,3,1283.18
1891,634,60,3,122.87
1892,634,11,4,523.95
1893,635,38,3,90.95
1894,635,100,3,1177.69
1895,635,96,1,314.66
1896,636,38,4,90.95
1897,636,35,3,1298.53
1898,637,94,1,663.29
1899,637,27,3,915.9
1900,637,67,4,555.08
1901,637,24,3,1458.23
1902,638,23,2,1193.2
1903,638,94,1,663.29
1904,638,26,1,1461.16
1905,638,6,1,109.59
1906,638,61,3,1057.75
1907,639,7,4,392.6
1908,639,8,3,1075.83
1909,639,91,1,379.54
1910,639,54,1,1449.81
1911,640,43,1,1120.02
1912,640,32,3,271.93
1913,640,92,2,411.13
1914,640,95,4,1065.27
1915,641,74,3,1039.11
1916,641,33,3,1381.39
1917,641,24,3,1458.23
1918,641,53,3,771.22
1919,641,55,3,230.04
1920,642,21,2,949.61
1921,643,3,4,529.32
1922,643,22,2,373.88
1923,643,89,1,594.16
1924,643,90,1,550.88
1925,644,90,1,550.88
1926,644,25,1,624.58
1927,644,100,3,1177.69
1928,645,42,1,147.54
1929,645,36,4,713.4
1930,645,22,4,373.88
1931,645,69,2,1286.9
1932,646,78,1,209.31
1933,646,46,4,19.33
1934,646,73,3,1283.18
1935,647,63,4,424.48
1936,647,41,4,513.61
1937,647,93,1,987.33
1938,647,97,2,960.5
1939,648,82,4,1021.18
1940,648,9,4,16.58
1941,648,35,3,1298.53
1942,649,83,1,496.83
1943,649,40,1,583.25
1944,650,16,3,875.71
1945,650,74,1,1039.11
1946,650,80,2,886.4
1947,651,43,3,1120.02
1948,652,30,4,455.74
1949,652,23,4,1193.2
1950,652,22,2,373.88
1951,653,9,4,16.58
1952,654,20,4,277.83
1953,654,34,1,792.08
1954,654,37,2,802.02
1955,654,23,4,1193.2
1956,655,9,3,16.58
1957,655,66,3,57.77
1958,655,63,2,424.48
1959,655,52,2,131.55
1960,656,93,3,987.33
1961,656,3,2,529.32
1962,656,16,1,875.71
1963,656,8,3,1075.83
1964,656,61,1,1057.75
1965,657,94,1,663.29
1966,657,9,2,16.58
1967,657,58,4,926.96
1968,658,50,3,743.32
1969,658,36,4,713.4
1970,658,89,3,594.16
1971,659,43,3,1120.02
1972,659,52,3,131.55
1973,660,6,1,109.59
1974,660,92,1,411.13
1975,660,95,1,1065.27
1976,660,63,4,424.48
1977,660,10,2,687.59
1978,661,9,3,16.58
1979,661,84,3,1171.33
1980,661,80,1,886.4
1981,661,3,1,529.32
1982,662,39,3,365.89
1983,662,2,2,262.26
1984,662,100,2,1177.69
1985,663,83,3,496.83
1986,663,92,1,411.13
1987,663,68,3,1056.52
1988,663,30,4,455.74
1989,664,25,4,624.58
1990,664,53,3,771.22
1991,664,3,2,529.32
1992,664,18,1,1086.85
1993,664,69,3,1286.9
1994,665,38,2,90.95
1995,665,72,4,876.35
1996,665,80,1,886.4
1997,665,65,4,192.03
1998,665,58,1,926.96
1999,666,7,4,392.6
2000,666,15,3,220.24
2001,666,74,3,1039.11
2002,666,82,2,1021.18
2003,667,32,4,271.93
2004,667,69,3,1286.9
2005,667,36,4,713.4
2006,667,34,1,792.08
2007,667,26,3,1461.16
2008,668,92,4,411.13
2009,668,7,1,392.6
2010,668,93,2,987.33
2011,668,85,3,1224.78
2012,668,76,3,1420.86
2013,669,40,2,583.25
2014,669,34,3,792.08
2015,669,86,4,1381.52
2016,670,21,3,949.61
2017,670,1,3,822.54
2018,670,70,4,864.43
2019,670,34,2,792.08
2020,671,11,3,523.95
2021,671,38,1,90.95
2022,671,57,4,1421.61
2023,671,74,4,1039.11
2024,672,97,2,960.5
2025,672,96,1,314.66
2026,672,18,4,1086.85
2027,673,51,2,433.53
2028,674,76,2,1420.86
2029,674,98,4,149.52
2030,674,5,4,719.57
2031,675,68,4,1056.52
2032,675,32,3,271.93
2033,675,68,3,1056.52
2034,675,57,3,1421.61
2035,676,78,1,209.31
2036,676,11,4,523.95
2037,676,5,4,719.57
2038,676,85,4,1224.78
2039,677,28,2,48.98
2040,677,7,2,392.6
2041,678,66,1,57.77
2042,678,35,2,1298.53
2043,679,11,1,523.95
2044,679,22,4,373.88
2045,680,58,1,926.96
2046,680,84,3,1171.33
2047,680,69,3,1286.9
2048,680,98,4,149.52
2049,680,71,4,858.21
2050,681,45,2,1376.17
2051,681,25,4,624.58
2052,681,43,3,1120.02
2053,681,40,3,583.25
2054,682,30,3,455.74
2055,683,32,1,271.93
2056,683,76,4,1420.86
2057,683,50,3,743.32
2058,683,32,1,271.93
2059,683,68,4,1056.52
2060,684,87,1,1336.78
2061,685,92,3,411.13
2062,685,9,4,16.58
2063,685,72,1,876.35
2064,685,81,1,1235.61
2065,686,99,3,1478.11
2066,686,72,3,876.35
2067,687,60,2,122.87
2068,687,96,2,314.66
2069,688,41,1,513.61
2070,689,59,1,445.2
2071,689,47,2,1314.07
2072,689,1,4,822.54
2073,690,22,4,373.88
2074,690,87,2,1336.78
2075,690,75,3,882.53
2076,690,92,1,411.13
2077,690,54,3,1449.81
2078,691,39,2,365.89
2079,691,14,2,955.7
2080,692,46,2,19.33
2081,693,78,1,209.31
2082,693,6,1,109.59
2083,693,39,2,365.89
2084,694,9,2,16.58
2085,694,92,3,411.13
2086,695,99,2,1478.11
2087,695,6,1,109.59
2088,695,19,2,1185.56
2089,695,58,1,926.96
2090,695,60,3,122.87
2091,696,24,4,1458.23
2092,696,73,3,1283.18
2093,696,75,3,882.53
2094,696,33,1,1381.39
2095,696,66,3,57.77
2096,697,39,4,365.89
2097,697,75,1,882.53
2098,697,71,3,858.21
2099,697,4,1,1334.63
2100,697,9,2,16.58
2101,698,32,4,271.93
2102,698,35,1,1298.53
2103,698,57,2,1421.61
2104,698,93,4,987.33
2105,699,29,4,555.59
2106,699,84,1,1171.33
2107,699,3,2,529.32
2108,700,10,1,687.59
2109,700,84,3,1171.33
2110,700,31,4,1462.02
2111,700,13,4,858.62
2112,701,17,1,818.73
2113,701,29,4,555.59
2114,701,60,3,122.87
2115,701,72,2,876.35
2116,701,64,4,201.36
2117,702,64,3,201.36
2118,703,56,4,76.91
2119,704,14,4,955.7
2120,705,1,2,822.54
2121,705,36,3,713.4
2122,705,29,4,555.59
2123,706,15,3,220.24
2124,706,35,3,1298.53
2125,706,57,3,1421.61
2126,707,30,1,455.74
2127,707,86,1,1381.52
2128,707,66,1,57.77
2129,707,34,1,792.08
2130,708,63,1,424.48
2131,708,72,3,876.35
2132,708,20,4,277.83
2133,708,11,1,523.95
2134,708,74,1,1039.11
2135,709,22,3,373.88
2136,710,68,3,1056.52
2137,710,9,1,16.58
2138,710,75,1,882.53
2139,711,13,2,858.62
2140,711,60,2,122.87
2141,711,88,2,777.55
2142,711,29,4,555.59
2143,711,44,2,539.43
2144,712,51,2,433.53
2145,712,14,2,955.7
2146,712,50,2,743.32
2147,713,51,2,433.53
2148,714,68,2,1056.52
2149,715,27,1,915.9
2150,715,81,4,1235.61
2151,715,37,1,802.02
2152,716,90,3,550.88
2153,716,91,2,379.54
2154,716,61,1,1057.75
2155,716,20,4,277.83
2156,716,64,3,201.36
2157,717,61,2,1057.75
2158,717,65,3,192.03
2159,717,69,2,1286.9
2160,717,26,2,1461.16
2161,717,92,1,411.13
2162,718,91,4,379.54
2163,718,2,2,262.26
2164,718,36,1,713.4
2165,718,30,2,455.74
2166,719,72,2,876.35
2167,719,83,2,496.83
2168,720,31,3,1462.02
2169,720,44,2,539.43
2170,720,70,4,864.43
2171,720,57,2,1421.61
2172,720,85,2,1224.78
